	Unnamed: 0	date	time	tweet	label
666	666	2012-10-14 00:00:00	06:24:10	b'Survey shows Mormons are confident US is ready to elect the f0st Mormon president. #Romney must be stopped.'	-1
667	667	2012-10-14 00:00:00	 6:36:30   AM	b'So #Romney& #Obama spend $2 billion for a job that pays $400K. You need to ask yourselves WHY? Fame? Glory? no way! Seek the truth!'	0
668	668	2012-10-14 00:00:00	06:42:51	b'Running for governor of Massachusetts  Romney made a lot of promises. See why it didnt work then  and wont work now:'	-1
669	669	2012-10-14 00:00:00	06:49:32	b'How does #Romney expect us to believe hell create 12 mil new jobs when making $ on #Sensata jobs offshored to China?'	-1
670	670	2012-10-14 00:00:00	 6:55:32  AM	b'Thousands Gather To Support Romney/Ryan In Ohio via #tcot #RomneyRyan2012'	1
671	671	2012-10-14 00:00:00	 6:59:20  AM	b'A Woman Voting For Mitt Romney Gives a Rebuttal to Idiots   via -- Pro-Women - the Left & the #waronwomen'	-1
672	672	2012-10-14 00:00:00	07:00:59	b'Romney tops Obama in Georgia as economy dominates campaign - Atlanta Journal Constitution: The GuardianRomney to...'	0
673	673	 10/14/2012  	07:33:23	b'President Obamas double-digit lead in polls in Massachusetts as evidence of a bad taste left by Mr. Romneys single term as MA Gov.'	-1
674	674	2012-10-14 00:00:00	07:43:37	b'Romney Working To Eliminate The US Postal Service via @nhlabor_news'	0
675	675	2012-10-14 00:00:00	07:43:59	b'so the strategy from Kochs secret meeting w/captains of industry/politics is to threaten workers w/f0ing if dont vote 4 Romney? #uppers'	0
676	676	2012-10-14 00:00:00	07:45:26	b'.Romney plan to dump Bernanke  sparking anxiety on Wall Street < TIME TO DUMP THE FED RESERVE!'	-1
677	677	2012-10-14 00:00:00	 7:56:51  Am	b'A GOP guy tells me he likes Romney because his #Romneycare Bill as Governor was 28 pages and Obamas is 2000? WTH? Is that all you got?...'	1
678	678	2012-10-14 00:00:00	07:59:09	b'#Romney might even sell his mom to win the debate ... let alone the presidency'	0
679	679	2012-10-14 00:00:00	08:03:12	b'Lindsay Logan endorses Romney because she feels unemployment is important? What? Another case of idiot endorsing the job destroyer.'	-1
680	680	 10/14/2012  	08:20:31	b'National Tracking Poll as of today Via Scott Rasmussen has Romney at 49% and Obama at 47% with Romney up by 4 pts in Florida'	1
681	681	2012-10-14 00:00:00	 8:30:06  AM	b'Mitt Romney has wrong ideas on defense: Editorial |'	-1
682	682	2012-10-14 00:00:00	08:37:16	b'Romney is a study in leadership our country needs | election vision study - Colorado Springs Gazette CO'	1
683	683	2012-10-14 00:00:00	08:42:02	b'What does Obama look like? An evil and traitorous puppet. What does Romney look like? The President of the United States of America!!'	0
684	684	2012-10-14 00:00:00	08:43:51	b'To my fellow americans  understand what a Romney presidency will mean. More for the RICH and LESS for the middle class and POOR'	0
685	685	2012-10-14 00:00:00	 8:48:49  AM	b'More than 500 economists  5 Nobel laureates back Romneys economic strategy #GOP2012 #tcot #Nobama'	0
686	686	2012-10-14 00:00:00	08:50:56	b'If mitt Romney become president Im gone shoot up the white house'	-1
687	687	2012-10-14 00:00:00	08:55:44	b'Need to get things done, big problems solved OBama been struggling not getting it done.We need things  done  Mitt Romney will get things DONE'	-1
688	688	 10/14/2012  	09:01:59	b'Obama and Romney dish on policies for startup growth'	0
689	689	 10/14/2012  	09:03:28	b'Romney: Were gonna do exactly what Obama does. But were also gonna growl impotently at Russia while Were doing it! #foreignpolicy #tcot'	-1
690	690	 10/14/2012  	09:06:15	b'Bishop Romney offers mystery meat and standsagainst fa0ness and equity for all.  No thanks.  Rev. JIM'	-1
691	691	2012-10-14 00:00:00	09:10:44	b'Even with #Romneys recent surge in polls  Electoral college is looking difficult for him IMHO. Needs Ohio  CO  FL & V0ginia'	-1
692	692	2012-10-14 00:00:00	 9:13:23  AM	b'Its a shame that Mitt Romney isnt his father. I would vote for George Romney over Obama in a cold New York minute:'	-1
693	693	2012-10-14 00:00:00	09:16:30	b'#Yahoo #Trend Romney hits Obama on China trade #TFW Sooo'	0
694	694	2012-10-14 00:00:00	09:19:14	b'This video describes Mitt Romney pretty good'	1
695	695	2012-10-14 00:00:00	09:19:41	b'John Zogby to Newsmax: Ohio Momentum Clearly With Romney via @Newsmax_Media'	1
696	696	2012-10-14 00:00:00	09:20:37	b'Another CEO asks his workers to vote for Mitt Romney'	0
697	697	 10/14/2012  	09:20:46	b'David Axelrod: No doubt Mitt Romney is working hard to exploit Libya attack'	-1
698	698	2012-10-14 00:00:00	09:22:31	b'Angry Bain workers rally behind Big B0d against Romney'	-1
699	699	2012-10-14 00:00:00	09:23:50	b'People. Really? Guh. RT Romney supporter wears shocking racist t-sh0t to campaign event'	-1
700	700	2012-10-14 00:00:00	09:28:33	b'Universal Studios shocking show defames Romney  praises Obama | BIZPAC Review  #tcot #teaparty'	0
701	701	2012-10-14 00:00:00	 9:31:59  AM	b'Romney: Its time for us to cut back on government and help the American people.  || Does he not know that the govt IS the people?'	0
702	702	2012-10-14 00:00:00	 9:32:51  AM	b'Is Mitt Romney taking campaign contributions from overseas? Sign this petition to ask the FEC to investigate.'	0
703	703	2012-10-14 00:00:00	09:37:16	b'Romney has offered a tax plan that doesnt add up  and an immigration policy that would be disastrous for New Mexico'	-1
704	704	2012-10-14 00:00:00	09:37:22	b'How does Mitt pay for tax cuts for 1%? Ann Romney: Theres going to be cuts made to a lot of programs people arent going to like #truth'	0
705	705	2012-10-14 00:00:00	09:39:36	b'Romney says that people whore voting for Obama dont work & dont pay taxes. I guess that means Romney is voting for Obama.'	0
706	706	2012-10-14 00:00:00	09:41:02	b'Billy Graham Prays for Romney Victory'	1
707	707	2012-10-14 00:00:00	09:43:17	b'Debate preparation trumps 2012 campaigning Sunday: President Barack Obama and Mitt Romney are skipping campaigni...'	0
708	708	2012-10-14 00:00:00	09:45:55	b'Im not normally one to care about politics but if Romney gets elected we gonna have some issues.'	-1
709	709	2012-10-14 00:00:00	09:48:21	b'I want President Obama appointing the next Supreme Court justices  not that spineless Romney and his puppetmasters!'	-1
710	710	2012-10-14 00:00:00	 9:49:58  AM	b'Accidently liked Mitt Romney on Facebook. Purposely unliked it.'	-1
711	711	2012-10-14 00:00:00	09:50:20	b'#SENSATA Willard wrong for USA!  His agenda is for the 1% & own pockets only! #SENSATA is proof!  Say NO to Mitt!'	-1
712	712	2012-10-14 00:00:00	09:53:59	b'Romney feels free 2 lie  because  as a Mormon  he doesnt believe the Bible - #p2 #tcot #Christian'	-1
713	713	2012-10-14 00:00:00	09:55:03	b'I like cookies  cookie dough chocolate chip cookies  oatmeal cookies sugar cookies. Does Romney/Ryan Obama/Biden like cookies?'	0
714	714	2012-10-14 00:00:00	09:56:14	b'Dont u think Mitt Romney copying obamas policies in some way'	-1
715	715	2012-10-14 00:00:00	09:56:51	b'Facts matterthe Romney-Ryan plan would raise taxes on middle-class families by up to $2'	-1
716	716	2012-10-14 00:00:00	09:57:22	b'Mitt Romney leading in all 11 key swing states in QStarNews poll via @examinercom'	1
717	717	2012-10-14 00:00:00	09:57:31	b'Ok. RT Yes ZANU PF endorse Romney for president of the USA. He is a great man of values'	1
718	718	2012-10-14 00:00:00	10:01:03	b'Gingrich Admits Romneys a LA0 & PARTY F0ST!  via #tcot #Colorado #Florida #p2 #Ohio #V0ginia'	-1
719	719	2012-10-14 00:00:00	 10:1:51  	b'where can you get yard signs in Gainesville 4 Romney Ryan'	0
720	720	2012-10-14 00:00:00	10:02:07	b'Cc Ab kya karega be? RT The porn industry prefers Obama!'	-1
721	721	2012-10-14 00:00:00	 10:3:01  	b'Its how some of these white folks are only supporting Romney just to get a black man out of the WHITE house. #RacismStillAlive'	0
722	722	2012-10-14 00:00:00	10:06:08	b'MARK CUBAN: Romneys Tax Plan Actually Makes A Lot Of Sense'	1
723	723	2012-10-14 00:00:00	10:09:47	b'Stephen Colbert: Obama and Romney would govern differently  but I dont know how (VIDEO)'	-1
724	724	2012-10-14 00:00:00	10:12:41	b'Jennifer Rubin: Romney now on track: Mitt Romney leads President Obama in national polls  and the president is...'	1
725	725	2012-10-14 00:00:00	10:22:28	b'Just because Im black does not mean i have to Vote for Obama . Just because your white doesnt mean you have to vote for Romney !!'	0
726	726	2012-10-14 00:00:00	10:25:28	b'Romney- The Most Dangerous Man in PoliticsPosted by Lee Reyes-Fournier'	-1
727	727	2012-10-14 00:00:00	10:26:02	b'Both Romney & Obama are vague about the0 tax plans.  #Election2012 #cnbc'	1
728	728	2012-10-14 00:00:00	10:38:09	b'Romney to Ryan: I like your clear nail polish. Its not as matte as mine. Whos your manicurist?'	0
729	729	2012-10-14 00:00:00	 10:41:53  	b'Romney and Obama are mining your personal data to trigger your voting habits'	-1
730	730	2012-10-14 00:00:00	10:44:34	b'Romney is Going to Save the American Family While Obama Saves Big B0d  Romney Declares'	0
731	731	2012-10-14 00:00:00	10:47:26	b'We didnt trust Bush when he lied us into war (among other things) so why are you going to trust Romney with his? #GetAClue'	0
732	732	2012-10-14 00:00:00	10:53:50	b'Fox News Turns on Romney and Criticizes His Impossible Tax Cut Math via @politicususa'	-1
733	733	2012-10-14 00:00:00	10:56:30	b'The media is concentrated in the hands of a few plutocrats who stand to reap massive financial rewards from a Romney/GOP government'	0
734	734	2012-10-14 00:00:00	10:59:25	b'Mitt Romney is not the answer to Americas problems either. He is a Capitalist / Fascist who supported TARP and the Too big to fail ideas'	-1
735	735	2012-10-14 00:00:00	11:01:09	b'Almost a month after Romney called us moochers & victims  he said that he is sorry  DOES HE REALLY MEAN IT OR HE JUST WANT OUR VOTE'	0
736	736	2012-10-14 00:00:00	11:03:34	b'Bismarck Tribune: Nation Needs A Romney Presidency  #RomneyRyan2012 #tcot'	1
737	737	2012-10-14 00:00:00	11:06:08	b'Those who see themselves as individuals & not victims of the0 race/gender/blah blah would vote #Romney! @scoish_maloish'	0
738	738	2012-10-14 00:00:00	11:09:34	b'Facebook should have a block Romney button!'	-1
739	739	2012-10-14 00:00:00	11:14:33	b'I might vote for Obama but I will def. not vote for Romney. I am thinking of voting for a th0d party candidate.'	-1
740	740	2012-10-14 00:00:00	11:14:50	b'Election 2012: How Romney might lead on new Washington terrain: Romney White House scenarios beyond a top-down C...'	0
741	741	2012-10-14 00:00:00	11:17:08	b'Its interesting to find out personal histories of politicians  and the0 spouses. For instance  Romneys wife dated an abortion provider'	0
742	742	2012-10-14 00:00:00	11:17:55	b'Mitt Romney got $900000 from Goldman Sachs << Goldman Sachs Closes Checkbook for Obama - Yahoo! News via'	0
743	743	2012-10-14 00:00:00	11:20:06	b'Romneys failures as Mass. Governor @signon'	-1
744	744	2012-10-14 00:00:00	11:20:44	b'obama create 5.2m jobs from bad eco Romney MA record as governor create 0 job with good eco period ???'	-1
745	745	2012-10-14 00:00:00	11:24:56	b'The Obama commercial says Romney will cut funding for college funding for middle class families....too bad no one gets financial aid'	1
746	746	2012-10-14 00:00:00	11:27:20	b'Romney/Ryan plan will create 50 million jobs here. This is China and we approve this message. #Sensata #p2 #tcot VOTE FOR OBAMA'	-1
747	747	2012-10-14 00:00:00	11:28:27	b'please kick Romneys ass with data and be sure to bring up your accomplishments that have already been done for women  use 47%'	-1
748	748	2012-10-14 00:00:00	11:35:15	b'They are both politicians. Theres a difference between stretching and out-right bold-faced lying. Romney lies'	0
749	749	2012-10-14 00:00:00	11:37:05	b'If I had to vote between mitt Romney and Barack Obama Ill vote for Barack Obama. #Obama2012'	-1
750	750	2012-10-14 00:00:00	11:41:38	b'All these Mitt Romney signs really 0ritate me.'	-1
751	751	2012-10-14 00:00:00	11:56:04	b'why is there not more focus on Obama not having a plan while ridiculing Romney for not being more specific??'	0
752	752	2012-10-14 00:00:00	 11:57:32  	b'Romney Wants No Estate Tax - Case For 2012 Mega Gift Remains Compelling'	1
753	753	2012-10-14 00:00:00	12:01:06	b'Getting to shake MItt Romneys hand yesterday felt like I was shaking a Presidents hand.  He was so kind to a young handicap boy near me'	1
754	754	2012-10-14 00:00:00	12:02:50	b'And Im about to put my Romney/Ryan sign in my front yard too. Im willing to pay the fine from the Homeowners Association.'	1
755	755	2012-10-14 00:00:00	12:05:18	b'Romney cant save 750 jobs in company he owns 51%. Why should we believe he can create 12 million he promises?#RomneyForChina2012 #Sensata'	-1
756	756	2012-10-14 00:00:00	12:07:12	b'I think i am going to vote for  mitt Romney'	1
757	757	2012-10-14 00:00:00	12:08:36	b'FLYING PIGS MOMENT! Romney now leads Obama 44-40 among likely Jewish voters | BARE NAKED ISLAM'	1
758	758	2012-10-14 00:00:00	 12:10:04  	b'Stephen Colbert says Mitt Romney has good shot of winning - Los Angeles Times'	1
759	759	2012-10-14 00:00:00	12:11:34	b'WOW. Romney draws large crowd 10 000+  in Lebanon OH & prints ZERO crowd pictures in todays Cincinnati Enqu0er. #tcot'	0
760	760	2012-10-14 00:00:00	12:12:17	b'Its sad seeing a college student who supports Romney....guess ur not paying for ur college education'	-1
761	761	2012-10-14 00:00:00	12:15:00	b'If you actually think Mitt Romney would be a good president... Lol at your life..'	-1
762	762	2012-10-14 00:00:00	 12:16:12  	b'Romney wins f0st debate with Obama'	1
763	763	2012-10-14 00:00:00	12:24:04	b'I swear.. If Romney wins this election  he will be the one to cause World War 3'	-1
764	764	2012-10-14 00:00:00	12:33:19	b'Mitt Romney Holds Extreme Views  Would Make Things Worse For The Middle Class via HuffPostPol'	-1
765	765	2012-10-14 00:00:00	 12:34:33  	b'opposing The world has more to fear from President Romney than President Obama :/ whens your f0st?'	-1
766	766	2012-10-14 00:00:00	12:41:13	b'Laid-Off Steelworker: Mitt #Romney and #Bain Capital Profited by Shutting Down Kansas Steel Plant #sensa'	-1
767	767	2012-10-14 00:00:00	12:43:33	b'As Mitt criticizes Obamas China policy  a Romney-owned company is about to ship jobs to China #Sensata #families #JOBS'	0
768	768	2012-10-14 00:00:00	12:45:44	b'Im not gonna elect a president who cant run the 1 position. Therefore Romney loses by default.'	-1
769	769	2012-10-14 00:00:00	12:47:12	b'#Pennsylvania: Vote for #Romney .. show Obama what you think of his #waroncoal. Miners made #PA what it is today! #Phillly #Pittsburgh #coal'	1
770	770	2012-10-14 00:00:00	12:47:20	b'thank you for following. Florida is backing Mitt Romney  jobs  cheaper gas  growing economy strong military  morals  BRIGHT FUTURE'	1
771	771	2012-10-14 00:00:00	01:15:41	b'Gallup: Romney 49  Obama 47: Mitt Romney leads President Barack Obama by 2 points (49%-47%) in Gallups daily tr...'	1
772	772	2012-10-14 00:00:00	01:14:52	b'Funny how #Romney supporters talk as if fed govnt should be run like a business. Wouldnt that include raising taxes  i.e. income? #uppers'	-1
773	773	2012-10-14 00:00:00	01:17:24	b'The other say  we getRomney we lose everything. This is a tight squeeze but if I have to choose between losing a job I rather lose'	-1
